transaction_id,transaction_amount,transaction_time,merchant_category,payment_method,card_present,customer_age,account_age_days,average_transaction_amount,transaction_amount_deviation,billing_country,transaction_country,location_mismatch,distance_from_home_km,international_transaction,device_type,device_trust_score,new_device,ip_risk_score,vpn_or_proxy,failed_authentication_attempts,transactions_last_1h,transactions_last_24h,transactions_last_7d,amount_spent_last_24h,unique_merchants_last_24h,merchant_risk_score,is_new_merchant,transaction_hour,day_of_week,is_weekend,is_night,authentication_method,authentication_success,cvv_match,previous_fraud_count,is_fraud
TXN124507,7.25,2025-09-26 16:39:38,clothing,debit_card,1,21,680,41.65,-0.826,US,US,0,14.4,0,mobile,74.1,0,16.8,0,0,0,1,5,40.14,1,24.7,1,16,4,0,0,none,1,1,1,0
TXN124508,48.74,2025-09-26 16:50:17,gas_station,digital_wallet,1,51,52,74.44,-0.345,DE,DE,0,0.0,0,mobile,77.7,0,9.5,0,0,0,3,9,203.56,1,7.4,0,16,4,0,0,pin,1,1,0,0
TXN124509,55.8,2025-09-26 16:52:39,grocery,credit_card,1,57,906,59.88,-0.068,US,US,0,13.4,0,desktop,82.2,0,12.2,0,0,0,1,3,91.82,1,0.0,0,16,4,0,0,pin,1,1,0,0
TXN124510,62.43,2025-09-26 16:53:47,electronics,debit_card,1,40,1090,62.93,-0.008,DE,DE,0,0.0,0,desktop,78.0,0,31.0,0,0,0,3,11,392.22,2,23.9,0,16,4,0,0,pin,1,0,0,0
TXN124511,108.14,2025-09-26 16:57:26,subscription,debit_card,1,45,796,93.5,0.157,AU,AU,0,27.4,0,mobile,78.4,0,18.9,0,0,0,0,9,0.0,0,16.9,0,16,4,0,0,pin,1,1,0,0
TXN124512,37.56,2025-09-26 16:58:42,entertainment,credit_card,0,28,652,41.86,-0.103,DE,DE,0,0.0,0,mobile,88.6,0,13.3,0,0,0,0,6,0.0,0,28.9,0,16,4,0,0,password,1,1,0,0
TXN124513,30.87,2025-09-26 17:00:56,gas_station,credit_card,1,40,505,27.24,0.133,US,RU,1,0.0,1,mobile,85.6,0,34.1,1,0,0,5,11,83.86,1,35.9,1,17,4,0,0,pin,1,1,0,0
TXN124514,17.28,2025-09-26 17:08:08,home_improvement,debit_card,1,24,1722,19.96,-0.134,US,US,0,1.1,0,pos_terminal,33.5,1,6.9,0,0,0,0,7,0.0,0,7.7,0,17,4,0,0,pin,1,1,0,0
TXN124515,40.51,2025-09-26 17:10:23,travel,debit_card,0,48,62,36.21,0.119,US,US,0,0.0,0,desktop,77.0,0,11.6,0,0,0,3,8,79.1,1,48.6,0,17,4,0,0,password,1,1,0,0
TXN124516,72.97,2025-09-26 17:10:47,subscription,credit_card,0,37,5,62.91,0.16,CA,CA,0,24.7,0,mobile,67.7,0,29.1,0,0,1,1,7,73.64,1,16.7,0,17,4,0,0,otp,1,1,0,0
TXN124517,34.93,2025-09-26 17:12:03,gas_station,digital_wallet,1,65,384,29.53,0.183,US,US,0,2.8,0,pos_terminal,90.7,0,10.3,0,1,0,0,1,0.0,0,0.0,0,17,4,0,0,pin,1,1,0,0
TXN124518,40.76,2025-09-26 17:15:15,healthcare,debit_card,1,37,96,53.24,-0.234,US,US,0,3.8,0,pos_terminal,61.8,0,5.2,0,1,0,1,11,82.09,1,25.2,0,17,4,0,0,pin,1,1,0,0
TXN124519,145.12,2025-09-26 17:15:46,utilities,credit_card,1,30,1001,95.79,0.515,JP,JP,0,17.2,0,tablet,66.6,0,17.8,0,0,0,3,10,312.88,2,3.8,0,17,4,0,0,biometric,1,1,0,0
TXN124520,6.39,2025-09-26 17:18:23,electronics,credit_card,1,37,611,14.2,-0.55,FR,FR,0,13.5,0,desktop,79.4,0,26.4,0,0,0,1,11,19.49,1,30.0,1,17,4,0,0,none,1,1,0,0
TXN124521,71.64,2025-09-26 17:18:46,entertainment,credit_card,1,75,752,60.52,0.184,AU,AU,0,11.4,0,mobile,67.9,0,3.4,0,0,0,0,4,0.0,0,21.0,0,17,4,0,0,biometric,1,1,1,0
TXN124522,110.01,2025-09-26 17:25:56,clothing,credit_card,1,57,849,84.68,0.299,US,SG,1,13.9,1,desktop,65.3,0,15.0,0,2,0,1,10,136.8,1,23.3,0,17,4,0,0,pin,1,1,0,0
TXN124523,52.95,2025-09-26 17:28:38,restaurant,digital_wallet,0,45,92,70.26,-0.246,GB,GB,0,27.7,0,pos_terminal,95.4,0,19.2,0,0,0,4,9,265.02,3,11.5,0,17,4,0,0,password,1,1,0,0
TXN124524,24.01,2025-09-26 17:30:09,grocery,debit_card,0,43,129,18.86,0.273,US,US,0,2.3,0,tablet,58.3,0,31.6,0,0,0,1,10,22.28,1,0.0,0,17,4,0,0,otp,1,1,0,0
TXN124525,34.69,2025-09-26 17:41:24,restaurant,credit_card,0,33,780,46.06,-0.247,US,US,0,0.0,0,desktop,69.6,0,27.8,0,0,0,4,6,227.61,1,7.2,0,17,4,0,0,otp,1,1,1,0
TXN124526,79.34,2025-09-26 17:45:57,home_improvement,credit_card,1,30,918,37.07,1.14,US,US,0,4.7,0,mobile,81.3,0,18.2,0,0,0,1,9,56.37,1,12.3,0,17,4,0,0,pin,1,1,0,0
TXN124527,15.66,2025-09-26 17:49:15,gas_station,credit_card,0,42,1249,42.38,-0.63,CA,CA,0,0.0,0,mobile,79.0,0,26.2,0,1,1,2,5,55.27,2,20.2,0,17,4,0,0,otp,1,1,0,0
TXN124528,146.84,2025-09-26 18:00:46,entertainment,digital_wallet,1,38,602,177.75,-0.174,US,US,0,8.1,0,tablet,58.0,0,17.8,0,0,0,1,1,35.04,1,23.7,0,18,4,0,0,pin,1,1,0,0
TXN124529,124.27,2025-09-26 18:05:49,clothing,credit_card,0,19,1959,123.48,0.006,US,US,0,0.0,0,desktop,100.0,0,26.9,0,0,0,2,9,422.28,2,6.8,0,18,4,0,0,otp,1,1,0,0
TXN124530,38.59,2025-09-26 18:06:44,gas_station,digital_wallet,1,18,1390,63.6,-0.393,US,US,0,19.3,0,mobile,43.3,0,2.0,0,0,0,2,9,104.57,2,7.9,0,18,4,0,0,pin,1,1,0,0
TXN124531,79.28,2025-09-26 18:12:43,online_retail,credit_card,1,51,549,42.85,0.85,FR,FR,0,15.1,0,tablet,90.0,0,32.2,0,1,0,1,10,32.21,1,35.8,0,18,4,0,0,pin,1,1,0,0
TXN124532,72.49,2025-09-26 18:13:45,restaurant,credit_card,0,49,211,45.22,0.603,CA,CA,0,7.8,0,pos_terminal,68.3,0,23.2,0,0,0,2,10,92.06,1,15.1,0,18,4,0,0,password,1,1,0,0
TXN124533,342.46,2025-09-26 18:26:34,online_retail,credit_card,1,37,439,304.42,0.125,GB,GB,0,12.4,0,tablet,94.6,0,22.2,0,0,1,2,11,688.88,2,32.0,0,18,4,0,0,pin,1,1,0,0
TXN124534,39.04,2025-09-26 18:26:57,utilities,credit_card,1,56,306,47.37,-0.176,CA,CA,0,1.9,0,mobile,65.2,0,16.5,0,0,0,1,11,59.61,1,16.5,0,18,4,0,0,biometric,1,1,0,0
TXN124535,35.14,2025-09-26 18:27:56,gas_station,digital_wallet,1,46,154,27.03,0.3,US,US,0,9.6,0,mobile,89.6,0,15.6,0,0,0,2,5,77.07,1,18.2,0,18,4,0,0,biometric,1,1,0,0
TXN124536,31.58,2025-09-26 18:29:07,gas_station,debit_card,1,30,210,28.06,0.125,AE,AE,0,24.2,0,desktop,85.0,0,24.8,0,0,0,4,7,103.64,3,12.5,0,18,4,0,0,none,1,1,0,0
TXN124537,10.13,2025-09-26 18:30:53,grocery,digital_wallet,1,57,91,13.18,-0.231,US,US,0,16.9,0,desktop,81.5,0,5.9,0,0,0,2,9,28.17,1,7.0,0,18,4,0,0,pin,1,1,0,0
TXN124538,94.06,2025-09-26 18:31:47,electronics,credit_card,1,53,559,108.32,-0.132,US,US,0,28.4,0,mobile,53.0,0,20.3,0,0,0,3,7,52.94,2,26.9,0,18,4,0,0,none,1,1,0,0
TXN124539,78.66,2025-09-26 18:35:50,grocery,credit_card,0,55,486,40.8,0.928,FR,FR,0,40.4,0,mobile,50.0,0,10.6,0,0,0,2,9,71.16,1,17.9,0,18,4,0,0,otp,1,1,3,0
TXN124540,15.31,2025-09-26 18:39:35,healthcare,digital_wallet,0,54,217,33.73,-0.546,US,US,0,0.0,0,tablet,65.6,0,7.3,0,0,0,1,5,52.6,1,35.0,1,18,4,0,0,otp,1,1,0,0
TXN124541,43.38,2025-09-26 18:45:44,grocery,digital_wallet,1,65,400,28.19,0.539,US,CN,1,23.6,1,mobile,91.3,0,24.5,0,0,0,1,7,28.21,1,28.6,1,18,4,0,0,biometric,1,1,0,0
TXN124542,28.1,2025-09-26 18:51:40,grocery,credit_card,0,21,2292,49.29,-0.43,CA,CA,0,0.0,0,desktop,92.3,0,14.2,0,0,0,1,8,60.46,1,32.6,1,18,4,0,0,password,1,1,0,0
TXN124543,127.91,2025-09-26 18:53:48,gas_station,debit_card,1,23,202,100.56,0.272,MX,MX,0,0.0,0,mobile,67.2,0,28.3,0,0,1,4,10,208.83,3,18.6,0,18,4,0,0,pin,1,1,0,0
TXN124544,18.83,2025-09-26 18:56:02,online_retail,digital_wallet,0,37,4000,15.28,0.232,US,US,0,13.4,0,desktop,86.2,0,6.5,0,0,0,0,6,0.0,0,37.9,0,18,4,0,0,password,1,1,0,0
TXN124545,104.75,2025-09-26 19:18:22,grocery,credit_card,1,60,297,109.16,-0.04,US,US,0,15.3,0,desktop,55.3,0,0.0,0,0,0,3,8,296.77,2,3.7,0,19,4,0,0,pin,1,1,0,0
TXN124546,96.16,2025-09-26 19:22:27,online_retail,debit_card,0,36,2145,70.02,0.373,AU,AU,0,15.0,0,desktop,67.2,0,8.5,0,0,0,2,4,138.19,1,27.2,0,19,4,0,0,otp,1,1,0,0
TXN124547,38.77,2025-09-26 19:27:56,entertainment,credit_card,1,62,15,28.97,1.352,DE,DE,0,12.6,0,tablet,81.7,0,22.6,0,0,0,1,8,25.96,1,21.4,0,19,4,0,0,biometric,1,1,0,0
TXN124548,65.32,2025-09-26 19:28:06,subscription,credit_card,1,39,790,79.06,-0.174,CA,CA,0,24.1,0,pos_terminal,95.1,0,22.3,0,0,1,3,5,231.76,3,16.0,0,19,4,0,0,none,1,1,0,0
TXN124549,139.84,2025-09-26 19:28:20,restaurant,debit_card,1,55,1304,90.42,0.547,US,RU,1,37.4,1,mobile,64.7,0,41.7,1,0,0,1,8,125.23,1,9.3,0,19,4,0,0,biometric,1,1,0,0
TXN124550,125.09,2025-09-26 19:31:14,online_retail,debit_card,1,41,1421,89.21,0.402,US,US,0,18.4,0,mobile,50.7,0,18.0,0,0,0,0,1,0.0,0,47.7,1,19,4,0,0,pin,1,1,0,0
TXN124551,17.23,2025-09-26 19:32:18,digital_goods,digital_wallet,0,50,104,25.49,-0.324,US,US,0,5.4,0,mobile,70.7,0,29.3,0,0,0,2,6,41.32,1,59.3,1,19,4,0,0,none,1,1,0,0
TXN124552,234.7,2025-09-26 19:34:42,electronics,credit_card,1,56,578,139.39,0.684,US,US,0,25.5,0,tablet,58.5,0,33.2,1,0,0,2,4,305.07,2,26.5,0,19,4,0,0,biometric,1,1,1,0
TXN124553,13.77,2025-09-26 19:36:47,home_improvement,debit_card,1,37,509,20.96,-0.343,US,US,0,43.1,0,mobile,60.5,0,20.0,0,1,0,1,7,30.3,1,0.0,0,19,4,0,0,biometric,1,1,0,0
TXN124554,28.49,2025-09-26 19:38:05,online_retail,debit_card,1,24,383,31.38,-0.092,US,US,0,0.0,0,mobile,84.5,0,43.0,0,0,0,1,3,30.01,1,17.7,0,19,4,0,0,none,0,1,1,0
TXN124555,33.7,2025-09-26 19:39:19,subscription,digital_wallet,1,39,182,47.14,-0.285,GB,GB,0,0.0,0,desktop,87.3,0,6.0,0,1,0,1,7,57.93,1,23.4,0,19,4,0,0,pin,1,1,0,0
TXN124556,113.02,2025-09-26 19:39:25,online_retail,debit_card,0,27,1273,101.6,0.112,US,US,0,0.0,0,mobile,96.5,0,31.2,0,1,0,0,4,0.0,0,34.0,1,19,4,0,0,otp,1,1,0,0
TXN124557,12.19,2025-09-26 19:51:17,entertainment,credit_card,0,37,990,15.52,-0.215,GB,GB,0,28.6,0,desktop,81.0,0,27.2,0,0,1,1,4,15.61,1,16.7,0,19,4,0,0,otp,1,1,0,0
TXN124558,25.77,2025-09-26 19:53:31,travel,debit_card,0,38,518,27.46,-0.062,US,US,0,7.1,0,tablet,58.5,0,9.8,0,0,0,2,11,52.7,1,40.3,0,19,4,0,0,password,1,1,0,0
TXN124559,84.08,2025-09-26 19:55:15,restaurant,debit_card,1,49,954,110.21,-0.237,FR,FR,0,0.0,0,mobile,91.0,0,11.2,0,0,0,0,6,0.0,0,24.3,1,19,4,0,0,pin,1,1,0,0
TXN124560,32.71,2025-09-26 19:55:54,restaurant,credit_card,0,28,211,36.5,-0.104,GB,GB,0,22.8,0,tablet,100.0,0,9.3,0,0,0,2,8,18.51,1,0.4,0,19,4,0,0,password,0,1,0,0
TXN124561,89.85,2025-09-26 19:58:14,electronics,credit_card,0,35,91,75.85,0.185,US,US,0,8.8,0,mobile,87.4,0,28.9,0,0,1,4,10,246.28,1,47.9,0,19,4,0,0,biometric,1,1,0,0
TXN124562,68.13,2025-09-26 20:03:37,grocery,debit_card,0,45,139,46.17,0.476,US,FR,1,10.2,1,desktop,100.0,0,29.2,0,0,0,3,13,13.85,2,2.0,0,20,4,0,0,none,1,1,1,0
TXN124563,58.36,2025-09-26 20:07:16,electronics,credit_card,0,58,8,117.26,-0.502,US,US,0,6.8,0,mobile,87.7,0,16.6,0,0,1,2,8,159.76,1,24.9,0,20,4,0,0,password,1,1,0,0
TXN124564,544.1,2025-09-26 20:08:01,grocery,digital_wallet,0,56,1126,368.71,0.476,DE,DE,0,17.6,0,mobile,81.9,0,24.7,0,0,0,3,9,1218.7,1,9.8,0,20,4,0,0,password,1,1,0,0
TXN124565,234.03,2025-09-26 20:08:07,grocery,credit_card,1,27,743,223.41,0.048,US,US,0,17.9,0,pos_terminal,92.0,0,19.8,0,0,0,3,8,695.24,2,20.5,0,20,4,0,0,pin,1,1,0,0
TXN124566,62.1,2025-09-26 20:08:34,utilities,debit_card,0,30,529,51.64,0.203,SG,SG,0,30.6,0,desktop,83.5,0,24.2,1,1,1,4,12,274.93,4,5.6,0,20,4,0,0,otp,1,1,0,0
TXN124567,179.43,2025-09-26 20:24:36,online_retail,credit_card,1,52,2983,140.9,0.273,US,US,0,0.0,0,pos_terminal,59.9,0,11.7,0,0,1,2,5,265.5,1,26.2,0,20,4,0,0,pin,1,1,0,0
TXN124568,17.53,2025-09-26 20:26:16,online_retail,debit_card,1,33,166,32.15,-0.455,US,US,0,18.6,0,desktop,80.8,0,52.3,0,0,1,1,9,32.08,1,25.4,0,20,4,0,0,biometric,1,1,0,0
TXN124569,19.91,2025-09-26 20:42:30,travel,digital_wallet,1,25,1936,16.21,0.228,US,US,0,36.8,0,desktop,99.2,0,9.5,0,0,0,0,5,0.0,0,39.9,0,20,4,0,0,pin,1,1,0,0
TXN124570,19.98,2025-09-26 20:45:31,online_retail,credit_card,0,37,653,15.7,0.273,IN,IN,0,17.0,0,tablet,60.2,0,23.2,0,1,0,1,8,11.68,1,21.1,0,20,4,0,1,none,1,1,0,0
TXN124571,16.58,2025-09-26 20:49:25,entertainment,credit_card,1,53,156,24.54,-0.324,MX,MX,0,11.8,0,desktop,91.7,0,34.3,0,0,0,0,2,0.0,0,10.0,0,20,4,0,0,pin,1,1,0,0
TXN124572,22.35,2025-09-26 20:53:15,healthcare,debit_card,1,45,692,31.15,-0.283,US,US,0,14.9,0,mobile,83.1,0,8.1,0,1,0,3,6,90.83,2,4.8,0,20,4,0,0,biometric,1,1,0,0
TXN124573,18.73,2025-09-26 21:04:40,healthcare,credit_card,0,41,250,17.39,0.077,US,US,0,1.0,0,mobile,71.5,0,19.2,0,1,0,0,6,0.0,0,10.8,0,21,4,0,0,biometric,1,1,0,0
TXN124574,124.45,2025-09-26 21:05:05,home_improvement,credit_card,1,57,795,96.68,0.287,IN,IN,0,3.2,0,pos_terminal,83.8,0,19.4,0,1,0,3,12,353.33,1,0.0,0,21,4,0,0,pin,1,1,0,0
TXN124575,55.47,2025-09-26 21:06:37,online_retail,credit_card,1,67,328,41.27,0.344,US,US,0,0.0,0,mobile,79.2,0,23.0,0,0,0,1,13,35.89,1,33.3,0,21,4,0,0,pin,1,1,0,0
TXN124576,2.12,2025-09-26 21:19:26,online_retail,digital_wallet,1,22,397,42.5,-0.95,RU,RU,0,0.0,0,pos_terminal,52.4,0,4.8,0,0,0,1,5,22.41,1,13.7,0,21,4,0,0,pin,1,1,0,0
TXN124577,8.46,2025-09-26 21:28:53,grocery,debit_card,0,47,470,5.0,0.692,US,US,1,1843.2,0,tablet,78.0,0,56.5,0,0,0,1,9,4.0,1,29.1,1,21,4,0,0,none,0,0,2,1
TXN124578,40.4,2025-09-26 21:33:14,clothing,debit_card,1,50,302,64.99,-0.378,IN,AE,1,36.7,1,desktop,83.5,0,9.3,0,0,0,1,5,78.96,1,12.1,0,21,4,0,0,biometric,1,1,0,0
TXN124579,151.6,2025-09-26 21:36:10,online_retail,debit_card,1,50,145,224.45,-0.325,US,US,0,0.0,0,mobile,100.0,0,2.2,0,0,0,1,7,232.34,1,26.5,0,21,4,0,0,none,1,1,1,0
TXN124580,20.27,2025-09-26 21:37:24,electronics,credit_card,1,44,635,18.61,0.089,GB,GB,0,0.0,0,mobile,83.4,0,25.7,0,0,0,2,9,22.04,1,30.6,0,21,4,0,0,biometric,1,1,0,0
TXN124581,44.71,2025-09-26 21:37:54,clothing,digital_wallet,1,35,2219,42.41,0.054,US,US,0,18.6,0,mobile,83.9,0,25.3,0,0,0,2,11,49.66,2,3.4,0,21,4,0,0,pin,1,1,1,0
TXN124582,22.69,2025-09-26 21:42:08,home_improvement,credit_card,1,59,495,36.83,-0.384,DE,DE,0,19.5,0,desktop,78.0,0,7.3,0,0,0,2,7,44.8,1,36.2,0,21,4,0,0,biometric,1,1,0,0
TXN124583,63.91,2025-09-26 22:06:26,online_retail,credit_card,0,59,268,48.81,0.309,DE,DE,0,18.7,0,mobile,54.7,1,15.2,0,0,0,3,6,121.9,1,28.2,0,22,4,0,1,otp,1,1,0,0
TXN124584,138.29,2025-09-26 22:06:32,online_retail,credit_card,1,37,852,112.59,0.228,US,US,0,41.8,0,mobile,71.3,0,41.0,1,0,0,1,4,85.61,1,23.2,0,22,4,0,1,biometric,1,1,0,0
TXN124585,134.34,2025-09-26 22:31:53,entertainment,credit_card,0,44,145,212.85,-0.369,US,US,0,10.5,0,pos_terminal,69.6,0,18.6,0,0,0,1,7,151.66,1,12.8,0,22,4,0,1,otp,1,1,1,0
TXN124586,93.97,2025-09-26 22:35:22,grocery,credit_card,1,39,30,111.95,-0.161,US,US,0,22.2,0,mobile,54.1,0,6.7,0,1,0,1,9,145.42,1,11.5,1,22,4,0,1,biometric,1,1,0,0
TXN124587,38.42,2025-09-26 22:36:35,utilities,credit_card,1,50,207,25.87,0.485,US,US,0,0.0,0,pos_terminal,74.8,0,16.7,0,0,1,2,9,101.57,2,10.8,0,22,4,0,1,pin,1,1,0,0
TXN124588,58.13,2025-09-26 23:09:09,clothing,debit_card,0,85,738,31.78,0.829,US,US,0,14.3,0,desktop,72.0,0,10.5,0,0,0,3,7,173.43,2,25.5,0,23,4,0,1,otp,1,1,0,0
TXN124589,86.94,2025-09-26 23:39:36,grocery,digital_wallet,0,62,219,69.98,0.242,IN,IN,0,0.0,0,desktop,93.4,0,29.5,0,0,0,3,11,162.13,1,14.0,0,23,4,0,1,otp,1,1,0,0
TXN124590,42.7,2025-09-26 23:47:17,restaurant,digital_wallet,1,38,657,50.09,-0.148,US,US,0,10.3,0,mobile,65.0,0,7.7,0,0,0,0,4,0.0,0,6.6,0,23,4,0,1,pin,0,1,0,0
TXN124591,48.4,2025-09-26 23:48:28,electronics,credit_card,1,45,428,47.95,0.009,CA,CA,0,27.2,0,desktop,88.5,1,10.0,0,0,0,1,12,50.77,1,20.9,0,23,4,0,1,pin,1,1,0,0
TXN124592,21.52,2025-09-26 23:56:25,gas_station,credit_card,1,55,945,28.75,-0.251,US,US,0,0.0,0,mobile,81.4,0,0.0,0,0,1,3,9,109.16,1,1.4,0,23,4,0,1,pin,1,1,0,0
TXN124593,154.54,2025-09-27 00:51:23,atm_withdrawal,credit_card,1,30,166,148.54,0.04,DE,DE,0,25.0,0,desktop,82.5,0,8.1,0,0,0,1,6,155.05,1,19.0,0,0,5,1,1,pin,1,1,0,0
TXN124594,40.42,2025-09-27 02:16:18,digital_goods,credit_card,0,32,675,12.82,2.153,IN,IN,0,0.0,0,pos_terminal,33.3,1,20.4,0,0,0,2,6,8.22,2,74.9,1,2,5,1,1,none,1,0,0,1
TXN124595,490.19,2025-09-27 04:22:06,grocery,debit_card,0,18,2697,189.25,1.59,GB,GB,1,950.8,0,mobile,21.0,0,100.0,1,1,1,5,13,520.79,1,1.5,0,4,5,1,1,biometric,0,0,1,1
TXN124596,88.54,2025-09-27 05:57:11,entertainment,credit_card,1,68,218,73.7,0.201,CA,CA,0,21.2,0,desktop,74.6,0,27.8,0,0,0,2,10,88.5,1,38.6,0,5,5,1,1,pin,1,1,0,0
TXN124597,74.11,2025-09-27 06:52:31,subscription,digital_wallet,1,41,2880,133.84,-0.446,US,US,0,34.3,0,desktop,71.6,0,15.9,0,0,0,2,3,233.07,1,8.7,0,6,5,1,0,pin,1,1,0,0
TXN124598,60.14,2025-09-27 07:08:36,electronics,digital_wallet,0,21,156,63.93,-0.059,US,US,0,0.0,0,desktop,77.3,0,15.3,0,0,0,2,4,110.44,1,43.9,0,7,5,1,0,otp,1,1,0,0
TXN124599,33.39,2025-09-27 07:16:53,atm_withdrawal,digital_wallet,0,53,2240,27.62,0.209,US,US,0,36.6,0,pos_terminal,77.6,0,21.2,0,0,0,0,4,0.0,0,27.3,0,7,5,1,0,password,1,1,0,0
TXN124600,51.72,2025-09-27 07:24:15,travel,credit_card,1,18,81,79.05,-0.346,US,US,0,1.4,0,pos_terminal,100.0,0,23.9,0,0,0,3,8,403.07,1,42.5,0,7,5,1,0,pin,1,1,0,0
TXN124601,128.42,2025-09-27 07:26:13,entertainment,credit_card,1,56,261,104.35,0.231,US,US,0,0.0,0,tablet,87.8,0,16.1,0,0,0,2,9,284.9,1,23.3,0,7,5,1,0,none,1,1,1,0
TXN124602,93.7,2025-09-27 07:50:23,entertainment,credit_card,0,41,228,83.16,0.127,US,US,0,10.5,0,mobile,75.7,0,20.5,0,2,0,3,9,239.8,2,37.8,0,7,5,1,0,otp,1,1,0,0
TXN124603,379.69,2025-09-27 07:59:25,grocery,debit_card,1,48,381,311.44,0.219,US,FR,1,8.6,1,mobile,63.8,0,7.7,0,0,0,0,4,0.0,0,0.0,0,7,5,1,1,pin,0,1,0,0
TXN124604,162.35,2025-09-27 08:08:55,restaurant,credit_card,0,32,1438,126.27,0.286,AU,AU,0,6.3,0,tablet,100.0,0,35.9,0,0,1,1,6,37.38,1,11.0,0,8,5,1,0,password,1,1,0,0
TXN124605,48.97,2025-09-27 08:10:04,home_improvement,credit_card,0,26,130,53.82,-0.09,FR,FR,0,19.0,0,desktop,65.1,0,15.4,0,0,0,1,4,80.77,1,18.7,0,8,5,1,0,otp,1,1,0,0
TXN124606,49.17,2025-09-27 08:27:53,online_retail,credit_card,0,33,550,52.5,-0.063,US,US,0,7.7,0,pos_terminal,63.1,0,25.4,0,1,0,1,4,61.61,1,32.4,0,8,5,1,0,otp,1,1,0,0
TXN124607,24.57,2025-09-27 08:44:17,electronics,credit_card,1,56,521,33.16,-0.259,US,US,0,0.0,0,mobile,100.0,0,16.3,0,0,0,2,4,65.03,1,53.1,1,8,5,1,0,biometric,1,1,0,0
TXN124608,67.7,2025-09-27 08:52:09,grocery,digital_wallet,0,22,1093,48.25,0.403,US,US,0,4.4,0,mobile,100.0,0,5.6,0,0,0,2,5,89.54,1,4.4,0,8,5,1,0,otp,1,1,0,0
TXN124609,41.83,2025-09-27 08:52:32,grocery,digital_wallet,0,58,998,24.47,0.709,US,US,0,0.0,0,tablet,64.6,0,29.6,0,0,0,0,8,0.0,0,10.6,0,8,5,1,0,otp,0,1,0,0
TXN124610,119.58,2025-09-27 08:54:15,clothing,digital_wallet,0,44,96,94.66,0.263,US,US,0,28.1,0,tablet,70.0,0,9.1,0,0,0,2,8,398.54,1,10.5,0,8,5,1,0,biometric,1,1,0,0
TXN124611,43.89,2025-09-27 08:56:59,restaurant,credit_card,0,22,15,39.75,0.104,NG,NG,0,5.8,0,pos_terminal,70.2,0,11.1,0,0,0,1,11,50.9,1,7.0,0,8,5,1,0,password,1,1,0,0
TXN124612,34.35,2025-09-27 08:58:46,grocery,credit_card,0,31,132,43.67,-0.213,US,US,0,0.0,0,mobile,61.1,0,37.3,1,1,0,2,7,89.99,2,9.1,0,8,5,1,0,otp,1,1,0,0
TXN124613,28.41,2025-09-27 09:05:33,clothing,debit_card,1,27,410,19.76,0.438,US,US,0,5.1,0,pos_terminal,75.7,0,26.6,0,0,0,0,4,0.0,0,12.7,0,9,5,1,0,none,1,1,0,0
TXN124614,36.97,2025-09-27 09:11:17,electronics,credit_card,0,32,722,30.32,0.219,DE,DE,0,24.6,0,mobile,73.5,0,28.0,0,0,0,2,3,37.16,1,26.7,0,9,5,1,0,none,1,1,0,0
TXN124615,53.94,2025-09-27 09:19:17,online_retail,digital_wallet,1,73,711,40.76,0.323,US,US,0,22.3,0,desktop,79.5,0,27.3,0,1,1,2,10,48.31,2,17.9,0,9,5,1,0,pin,1,1,0,0
TXN124616,18.03,2025-09-27 09:23:08,gas_station,credit_card,1,59,611,24.18,-0.254,MX,MX,0,0.0,0,pos_terminal,57.6,0,2.6,0,0,0,1,5,18.35,1,12.5,0,9,5,1,0,biometric,1,1,0,0
TXN124617,32.45,2025-09-27 09:24:06,grocery,credit_card,0,46,129,112.95,-0.713,US,US,0,0.0,0,pos_terminal,62.7,0,9.8,0,0,0,1,6,161.96,1,15.7,0,9,5,1,0,password,1,1,0,0
TXN124618,279.79,2025-09-27 09:29:50,gas_station,digital_wallet,0,42,926,85.87,2.258,US,US,1,475.7,0,desktop,72.5,0,72.9,0,1,0,1,4,81.15,1,25.8,1,9,5,1,0,password,1,1,0,1
TXN124619,130.29,2025-09-27 09:31:00,entertainment,credit_card,1,31,339,77.67,0.677,BR,BR,0,12.4,0,mobile,53.0,0,24.5,0,0,0,1,5,8.0,1,14.2,0,9,5,1,0,biometric,1,1,0,0
TXN124620,19.97,2025-09-27 09:34:08,digital_goods,debit_card,0,18,1610,23.92,-0.165,CA,CA,0,0.0,0,tablet,65.4,0,20.4,0,0,0,0,4,0.0,0,31.4,0,9,5,1,0,password,1,1,0,0
TXN124621,158.21,2025-09-27 09:35:28,online_retail,debit_card,1,20,2228,79.82,0.982,US,US,1,597.6,0,desktop,52.4,0,72.9,0,1,0,3,6,114.87,1,43.2,1,9,5,1,0,pin,1,1,0,1
TXN124622,1874.58,2025-09-27 09:39:50,utilities,credit_card,1,52,134,193.65,8.68,US,US,0,0.0,0,tablet,42.7,0,26.7,0,0,0,0,6,0.0,0,1.4,0,9,5,1,0,pin,1,1,0,1
TXN124623,37.75,2025-09-27 09:41:05,restaurant,debit_card,0,50,641,54.17,-0.303,CA,CA,0,7.3,0,tablet,95.5,0,14.1,0,0,0,1,8,73.15,1,15.3,0,9,5,1,0,otp,1,1,0,0
TXN124624,47.88,2025-09-27 09:43:00,grocery,digital_wallet,1,46,311,44.41,0.078,US,US,0,17.2,0,mobile,68.5,0,11.3,0,0,0,3,8,174.02,1,12.1,0,9,5,1,0,pin,1,1,0,0
